,X0,X1,Y
1795,-1.173135361,1.034440674,0
1796,0.213278177,0.174783286,1
1797,1.768971532,-1.580425757,1
1798,0.781100243,-0.292855705,1
1799,2.479921,-0.594827836,1
1800,1.178256995,1.044749448,0
1801,1.743460256,-1.049919703,1
1802,-0.411311729,-0.941338119,0
1803,0.552453675,0.432936703,0
1804,0.727096981,0.839935182,0
1805,2.623962529,0.544038803,1
1806,1.851439937,-0.260722453,1
1807,-0.095162133,0.523149319,0
1808,1.816780177,-0.626856346,1
1809,-0.613749822,-0.221263658,0
1810,2.045850422,-0.463458013,1
1811,-0.613329311,-0.183900909,0
1812,1.008769456,0.341480363,0
1813,2.566101201,-0.24819799,1
1814,1.458870586,0.579814032,1
1815,-1.583242163,0.706804773,0
1816,0.001384432,-0.223790751,1
1817,0.400111424,-1.259355993,1
1818,0.94956228,0.089596649,0
1819,-0.404629856,-0.112384407,1
1820,0.183234975,0.287324771,1
1821,0.471583621,-0.06871621,1
1822,1.184098834,0.10571353,1
1823,0.300760526,1.416878332,0
1824,2.140335861,-0.557924503,1
1825,-1.315304024,0.488687057,0
1826,2.155688987,-0.569263071,1
1827,-0.736339917,0.980185645,0
1828,0.592770708,-0.157000771,0
1829,-0.89441488,0.454282688,0
1830,1.530024786,0.974191763,0
1831,0.451938103,-0.065493811,1
1832,0.12077631,0.586493601,0
1833,0.073016757,-0.741187696,1
1834,-1.235090596,-0.184395547,0
1835,1.291833861,-0.31130361,1
1836,0.375972633,1.083225184,0
1837,0.416407188,1.34666472,0
1838,-0.932279068,-0.213968161,0
1839,-0.297861911,-0.070295813,0
1840,2.512059058,-1.057504674,1
1841,1.097183579,0.032970651,1
1842,0.996522795,-1.355834091,1
1843,0.749422721,0.598355563,0
1844,0.195192304,-1.042653955,1
1845,1.244180099,-0.131548663,0
1846,0.917852562,0.372656714,0
1847,-0.19390414,1.356594552,0
1848,1.887391399,0.092730967,1
1849,-0.544931274,0.268524161,0
1850,0.677614592,-0.513266022,1
1851,-0.014053797,2.277515824,0
1852,-0.909517807,1.009925285,1
1853,0.88311205,-1.360785137,1
1854,0.279150408,0.498761132,0
1855,1.248610689,0.079984187,1
1856,1.777077302,-0.285364323,1
1857,0.049917667,0.983896501,0
1858,-1.266379006,0.847022289,0
1859,0.10084203,-0.484697722,0
1860,0.510817552,-0.541769346,1
1861,-0.856119144,0.878893281,0
1862,1.952597906,-0.320853337,1
1863,0.76003382,-1.655380984,1
1864,0.755454447,-0.778248948,1
1865,0.734446634,1.045312178,0
1866,2.31745941,0.227326365,1
1867,0.057344003,0.692044041,1
1868,0.220800079,-0.613362851,1
1869,-0.522887354,0.619062393,0
1870,0.49052876,0.229133118,1
1871,0.697298194,0.134519655,0
1872,0.970762777,-0.050305866,1
1873,0.2681738,1.38314963,0
1874,-0.566938468,0.667307637,0
1875,0.786272622,0.230887931,1
1876,1.347666098,0.693252228,0
1877,-0.435089972,0.068721124,1
1878,2.426816977,-0.039010411,1
1879,-1.115841793,0.526895838,0
1880,1.871037029,-0.110146807,1
1881,0.43519005,-0.41560859,1
1882,1.753437114,-0.208294382,1
1883,-1.405539331,0.272841298,0
1884,0.863194361,-0.100305418,1
1885,0.434711403,-0.459416358,1
1886,-0.675457504,-0.173204194,0
1887,1.334407188,1.005246252,0
1888,1.535928869,-0.339014002,1
1889,1.351464338,0.610616672,1
1890,-0.09036469,1.086088418,0
1891,2.3857889,0.340353542,1
1892,-0.180467076,-0.014166081,1
1893,-0.269875646,0.038613535,0
1894,-0.15732317,-0.29978784,1
1895,1.360407151,0.920146862,0
1896,1.124255995,-0.391064489,1
1897,0.460579256,-0.189659183,1
1898,-1.547332061,0.088162543,0
1899,2.406671769,0.226581255,1
1900,0.343083799,1.248029557,0
1901,1.308004502,0.737459136,1
1902,2.840086589,0.426017738,1
1903,1.746293903,-0.211938995,0
1904,1.245622184,-0.756934393,1
1905,1.040904174,0.673791264,0
1906,-0.762602221,-0.172102053,0
1907,-0.51733169,0.05583717,0
1908,-0.73629515,0.327810279,0
1909,0.684320949,0.201187944,1
1910,0.572616828,-0.018938493,0
1911,0.004413986,0.956585346,0
1912,-0.223036697,1.177322194,0
1913,0.00714364,0.657933395,1
1914,2.062450605,0.579034207,1
1915,-0.358404709,0.604116153,1
1916,0.925200535,-0.27483278,1
1917,0.202530622,0.708901651,0
1918,1.396149405,0.428808724,0
1919,1.572405067,0.874895177,0
1920,0.883824791,0.65845137,0
1921,2.195230676,-0.060646219,0
1922,-0.895611841,-0.506948008,0
1923,-0.902259146,0.287461859,1
1924,0.111071361,0.368135249,0
1925,-0.373336717,0.292093168,1
1926,0.236925891,0.482817209,0
1927,0.144239849,1.205842003,0
1928,-0.7222103,-0.07446347,0
1929,0.342869706,-0.504538082,1
1930,0.541407617,0.240948043,0
1931,-0.299782748,0.117235604,0
1932,-1.643614635,0.917552212,0
1933,1.655376677,1.307928677,1
1934,-0.494631484,0.869995028,0
1935,1.045022763,0.066761291,1
1936,0.553374136,0.097883448,1
1937,2.062912772,-0.314446638,1
1938,0.44767793,1.096280692,0
1939,0.495631263,-0.019030596,1
1940,1.521878591,-0.45166777,1
1941,1.254844499,-0.080829383,1
1942,2.117264759,-0.095169186,1
1943,-0.841996033,0.211730441,0
1944,0.437778934,0.213432734,0
1945,-0.394938417,-0.438853994,1
1946,0.937518601,1.3349214,0
1947,-0.300967389,0.767278672,0
1948,-0.922825123,0.859222495,0
1949,0.857096275,1.207068179,0
1950,-1.565975934,0.615204498,0
1951,0.262972636,0.132241904,1
1952,0.936603648,-0.702492152,1
1953,1.457175568,1.370994148,1
1954,-1.00346622,1.736325196,0
1955,0.421647221,-0.160887387,1
1956,0.164352313,1.548199895,0
1957,-0.461313657,1.191601589,0
1958,1.83345471,-0.467374184,1
1959,0.277303532,0.359659974,0
1960,0.648499137,-0.323057301,1
1961,0.236395816,0.730556042,0
1962,1.054065307,0.556378593,0
1963,-0.132787209,1.232590471,0
1964,1.051577851,-0.155613962,1
1965,-0.757210245,0.104456739,0
1966,-0.266295999,0.330178573,0
1967,0.663612832,0.857486899,0
1968,-0.525961625,-0.229533774,1
1969,1.162644541,1.141860073,0
1970,2.480572584,-0.392006026,1
1971,0.577466516,0.469455634,0
1972,-1.508325891,0.930441157,0
1973,0.155896639,-0.972457656,1
1974,-0.455685097,0.310127311,1
1975,0.267368671,0.131414098,1
1976,0.452431152,1.715102624,0
1977,1.210533379,0.056485494,1
1978,-0.427425457,-0.203220701,1
1979,0.638863951,1.159815766,0
1980,-0.899048816,0.823393776,0
1981,-0.082566586,0.843399747,0
1982,0.822219896,-0.367623831,1
1983,0.077606153,-0.072845129,1
1984,0.190825056,0.714547141,1
1985,1.431854309,-1.049512702,1
1986,-0.231433938,0.991280177,0
1987,-1.166610063,0.243892897,0
1988,1.081951218,-0.635899835,1
1989,0.022709871,0.252064038,1
1990,0.286266786,1.351662564,1
1991,0.286005997,-0.733150725,1
1992,-1.083603834,1.225237902,0
1993,-0.940630211,0.743555694,0
1994,0.40078171,1.207184342,0
1995,1.438281536,0.19893402,0
1996,-0.002583769,0.415258819,0
1997,2.006659844,0.130390377,1
1998,-0.385458191,1.163628684,0
1999,0.677644684,-0.275972889,1
2000,1.378948134,0.471464667,1
2001,1.43851126,0.423591313,1
2002,0.126756691,0.694618848,0
2003,0.107513978,-0.109232207,1
2004,1.027905878,0.153131475,0
2005,0.356434747,0.323243733,0
2006,2.200172599,-1.30449559,1
2007,0.084174583,1.507924008,0
2008,0.411189362,-1.306000758,1
2009,0.582362349,1.418816608,0
2010,-0.205326261,-0.443110366,1
2011,0.221896479,0.542783625,0
2012,1.312682165,0.23171978,0
2013,-0.361360261,0.882131291,0
2014,0.457112431,-0.623716348,1
2015,1.673273627,-0.616889254,1
2016,-1.834788034,0.538929524,0
2017,-0.88112115,1.379064167,0
2018,-0.651672417,0.195958467,0
2019,2.210501558,0.5976301,1
2020,0.431870799,0.532400664,0
2021,-0.030978575,1.003715089,1
2022,-0.510262689,-0.977853629,0
2023,1.219848416,-0.491221068,1
2024,1.205608834,-0.559822676,1
2025,0.059099873,1.312121875,0
2026,1.018862981,-0.44217781,1
2027,-0.576320759,0.434542984,1
2028,0.51010782,0.665464878,0
2029,-1.375011933,-0.177204971,0
2030,1.355268859,-0.068950096,1
2031,0.715059284,0.710211043,0
2032,1.562809825,-0.639385517,1
2033,-1.294728767,1.5619534,0
2034,0.902776365,1.571409001,0
2035,0.027684021,0.991296525,0
2036,1.860190122,-0.560661609,1
2037,-0.59247607,1.42074216,0
2038,-1.15301265,1.05204086,0
2039,-0.608755564,0.057186956,0
2040,0.710761639,-0.87226624,1
2041,1.821434798,-0.450568187,1
2042,-0.122424264,1.183705307,0
2043,-1.81242313,1.471241285,0
2044,1.900953166,-0.274462439,1
2045,-0.615543405,0.531288631,0
2046,-0.84300324,1.232047181,0
2047,1.509324895,-0.943401429,1
2048,1.00399664,-0.172708766,0
2049,1.129411808,-0.223410144,1
2050,1.82842998,0.181960466,1
2051,0.191643093,0.130099716,1
2052,1.36450031,1.124715183,0
2053,0.935102186,0.162874697,1
2054,-0.844459909,0.746732672,0
2055,-0.067619487,1.187093893,0
2056,1.026887368,-0.362148729,0
2057,1.060750636,-1.063262024,1
2058,1.28092949,-0.094968461,1
2059,1.085331795,0.941740757,0
2060,2.046021494,1.198930803,1
2061,-0.408410669,0.353479544,0
2062,0.651929097,0.329681583,1
2063,1.005130303,-1.806574438,1
2064,2.027459032,0.247643288,0
2065,1.307459788,1.859738816,0
2066,-1.018722732,0.411809244,0
2067,0.866868238,-0.119663764,0
2068,-0.748042298,0.566478146,0
2069,0.716889167,0.24649378,1
2070,-0.074754356,1.27041623,0
2071,1.733913551,-0.485639636,1
2072,0.059451095,1.135247061,0
2073,1.994777663,-1.113886389,1
2074,0.089596489,0.770288344,0
2075,1.896892871,-0.814915532,1
2076,-1.096235437,0.944150822,0
2077,1.378425925,1.443735807,0
2078,0.225722285,0.71364461,0
2079,0.115237819,0.126161544,1
2080,1.61190069,-0.554851387,1
2081,1.318593116,0.167051823,1
2082,1.923412277,0.503840096,1
2083,-0.967925409,0.327037185,0
2084,0.286567422,0.256417866,1
2085,-0.031009648,0.389325637,0
2086,1.139569096,-0.548357613,0
2087,0.899147706,0.133304127,0
2088,0.48257733,1.163596558,0
2089,0.587852552,0.934078934,1
2090,-0.13652689,0.922977873,0
2091,1.605032412,-0.276303221,1
2092,-1.694960142,0.37412444,0
2093,-0.112910108,0.756107436,0
2094,0.992888714,0.121971323,1
2095,1.020142974,0.716672279,0
2096,2.168889312,0.077404609,1
2097,0.634540816,-0.393561374,0
2098,0.225767216,0.238753902,1
2099,0.384158729,1.244956761,0
2100,0.614396136,0.416598128,1
2101,-1.031001738,0.606602408,0
2102,1.30049714,0.631153177,0
2103,-0.582444408,0.920363238,0
2104,-0.240640577,0.431495828,0
2105,-0.257595822,0.342805776,1
2106,1.402998888,-0.093310564,1
2107,-0.925176677,0.060059024,0
2108,1.015180724,1.515354933,0
2109,0.327247154,1.337239267,0
2110,-1.215393605,-0.650729411,0
2111,-0.811365753,0.706761277,0
2112,-0.355527164,1.466383251,0
2113,-0.591048355,0.205043796,1
2114,-1.3097657,0.677395784,0
2115,0.199452802,1.029325328,1
2116,-0.642850404,1.320436608,0
2117,1.750676914,0.759379873,1
2118,0.008200965,0.279428223,0
2119,-1.29391152,0.464148988,0
2120,0.067390276,-0.525944442,1
2121,-0.613086129,0.300792027,0
2122,0.47602786,0.940519497,0
2123,1.405447712,-0.149272468,1
2124,-0.3197157,0.439620996,0
2125,1.26505956,-0.367049551,1
2126,-0.119567204,0.035763431,1
2127,0.464990169,0.5628232,0
2128,0.564108616,1.511848672,0
2129,0.588699048,0.99303502,0
2130,1.034565932,-0.057808689,0
2131,-1.320340235,0.065192447,0
2132,2.103577215,-0.153125643,1
2133,-0.578110956,0.733011989,0
2134,0.82864359,-0.181876606,0
2135,1.753941588,0.704719602,1
2136,0.514023605,-0.613617912,1
2137,1.016001451,0.360068273,0
2138,0.14155672,1.636492097,0
2139,1.499213447,-0.716411458,1
2140,1.979991196,-0.398248737,1
2141,-0.745362014,0.211851045,0
2142,0.913979167,1.619586542,0
2143,-0.758855825,0.459798881,0
2144,1.43199633,-0.955859771,1
2145,-0.305687094,0.256542526,0
2146,0.796099584,1.37188817,0
2147,-1.384606334,-0.138451621,0
2148,0.385608871,0.175072652,1
2149,1.084658739,0.217945982,1
2150,-0.634442895,0.323131938,0
2151,-2.399909601,-0.139614544,0
2152,0.218276611,1.468676751,0
2153,0.127986856,1.950022192,0
2154,0.585082611,-0.921539577,1
2155,2.648467787,0.208946305,1
2156,-0.776128115,0.943234308,0
2157,1.792843623,-0.289370842,1
2158,-0.585348049,-0.010273015,0
2159,0.418314022,0.409882956,0
2160,0.463180032,0.56388181,0
2161,2.320533345,-0.037565228,1
2162,2.143641064,-0.382502541,1
2163,-0.483307194,0.791670243,0
2164,0.502781229,0.791207121,1
2165,0.400915652,1.303423294,0
2166,2.172132142,0.170261832,1
2167,0.616783003,-0.516462625,1
2168,0.836313162,-0.672797432,1
2169,1.096915792,0.884822929,1
2170,1.401308493,-0.221129625,0
2171,1.052380641,-0.710507405,1
2172,2.090522042,-0.224413706,1
2173,-0.122016484,0.346784004,0
2174,1.473887528,-0.516911734,1
2175,0.3056696,0.557739324,1
2176,0.182453302,1.877154585,0
2177,0.20972992,1.593111188,0
2178,2.035484406,-0.437083689,1
2179,1.084693602,-0.059993514,1
2180,-1.060945989,0.451381619,0
2181,0.75647342,0.265536587,1
2182,-0.205068471,0.837412116,0
2183,-0.255240081,0.762985484,0
2184,0.109460504,1.415596221,0
2185,-0.85909008,0.974407349,0
2186,1.063091386,-0.82455588,1
2187,-1.191643664,0.582632119,1
2188,1.553684483,-0.731262849,1
2189,0.413995934,-0.047752485,1
2190,1.720474315,0.138259494,1
2191,-0.653356025,0.952695954,0
2192,0.347257944,0.605420638,0
2193,1.564927488,-0.433713904,1
2194,1.263215264,0.128991462,1
2195,-0.742601238,0.075622381,1
2196,1.091497517,-0.065574486,1
2197,0.090970517,0.554133826,1
2198,3.039491066,0.782715454,1
2199,0.594170203,-1.198534693,1
2200,0.633853066,0.049208826,1
2201,0.131748939,0.104583478,1
2202,0.853555685,-0.365986705,0
2203,1.154478029,0.002090477,0
2204,-0.061844294,1.378817009,0
2205,1.149130359,1.26700472,0
2206,2.25626993,0.639126151,1
2207,2.258180404,0.568417374,1
2208,1.707153583,1.00402477,0
2209,3.27291591,-0.479626717,1
2210,-0.916393558,0.01190256,0
2211,0.750435671,-0.372439578,1
2212,1.103064127,0.163325575,0
2213,0.911667133,-0.699425981,1
2214,1.643403834,-0.134962662,1
2215,0.836029658,-0.194054201,1
2216,1.627095996,-0.659972599,1
2217,0.167303989,1.232814206,0
2218,0.505399709,1.046308785,0
2219,-0.526565921,0.148697393,0
2220,-0.058840179,0.907296394,0
2221,0.46711684,-0.614012024,1
2222,-1.029619693,2.20240149,0
2223,-0.618314545,0.560346896,0
2224,0.919980035,0.256853606,0
2225,-0.550906617,0.672301741,0
2226,0.882575567,-0.406282601,1
2227,0.976595356,0.344204315,1
2228,-0.293553892,-0.943279161,1
2229,1.310290565,0.903572171,0
2230,1.720756276,-0.511888387,1
2231,-0.347099142,-0.656255909,1
2232,-0.614144376,0.829367809,0
2233,-0.906532608,0.63046349,0
2234,-0.068450482,-0.827732716,0
2235,0.051970644,-0.221612251,1
2236,-0.064595229,-0.520948466,1
2237,-1.64878423,0.128827844,0
2238,0.809089986,-0.060664809,1
2239,1.638704869,-0.712704961,1
2240,-0.653233762,0.663857753,0
2241,0.062751708,-0.033781199,1
2242,1.304945848,0.224329416,1
2243,0.986953936,0.550361848,0
2244,2.330102469,0.325691807,1
2245,-0.554418028,0.449833782,0
2246,1.737844643,-0.692770289,1
2247,0.67301785,0.693799077,0
2248,1.961980252,-0.363159973,1
2249,1.025056993,-0.543858862,0
2250,0.136757619,0.090640229,0
2251,-0.468592116,-0.040102865,0
2252,-0.284656183,-0.290484985,0
2253,1.878249831,-0.490203277,1
2254,0.366256814,0.690421294,1
2255,0.548350038,0.971813792,1
2256,-0.225127895,-0.573726752,1
2257,-0.526494856,0.882377094,0
2258,-0.682641889,0.533300889,0
2259,1.143592713,1.258490301,1
2260,0.864215891,0.625711507,0
2261,0.54733969,-0.03017829,0
2262,0.978219988,-1.008611826,1
2263,1.212791741,-0.327142528,1
2264,-0.137773917,-0.189333533,0
2265,0.009561054,0.376634069,0
2266,1.334381527,0.089518956,0
2267,0.360312513,0.331140215,0
2268,1.374739305,0.270267822,1
2269,2.574339838,0.085105599,1
2270,-1.928218616,-0.082398289,0
2271,1.899793547,-0.29270616,1
2272,-0.250135722,0.656469667,1
2273,1.285565599,0.712156228,0
2274,-1.372735015,-0.076498772,0
2275,-0.359929361,1.089061393,0
2276,0.2984874,1.055430893,0
2277,-0.836334607,1.242253813,0
2278,1.154919282,1.583687969,0
2279,1.103282523,-1.567551965,1
2280,0.38184459,-0.44482791,1
2281,0.990833448,-0.212887605,0
2282,0.448654315,0.507909964,0
2283,0.255962724,0.097101076,1
2284,-0.364448189,0.57888531,0
2285,0.787328295,-0.431846437,1
2286,2.695098309,-0.310600687,1
2287,1.290891325,-0.311238548,1
2288,0.771151829,1.052889099,0
2289,2.407373781,-0.022068338,1
2290,0.362298746,-0.197641078,0
2291,1.610112323,0.388831464,1
2292,-1.018057484,1.599962898,0
2293,-0.303374113,0.764783779,0
2294,1.02193512,0.217829407,0
2295,1.812008656,1.152364008,0
2296,1.43047202,-0.074192415,1
2297,0.299588414,-0.572117383,1
2298,-0.265077317,1.415765156,0
2299,1.689219618,1.473529137,0
2300,1.054592894,-0.432057957,1
2301,-0.889897978,0.551889126,0
2302,0.88169825,0.443322572,1
2303,0.899361858,-0.517739251,1
2304,0.659605426,0.521735046,0
2305,-0.005756391,0.839539086,0
2306,0.543981259,-0.203269578,1
2307,-0.667508799,1.381016491,0
2308,-0.353248836,1.161153719,0
2309,2.451721713,-0.876597924,1
2310,0.977724194,-0.330234476,1
2311,1.357852622,-0.140786826,1
2312,-1.376622197,0.008603091,0
2313,-1.105724123,-0.069394114,0
2314,1.689869701,0.354838151,0
2315,-0.73801141,0.373135417,0
2316,0.674973867,0.06251303,1
2317,0.101756516,-0.839919226,1
2318,-0.887812551,0.271412211,0
2319,0.248495068,0.044047941,0
2320,1.741142022,1.177139026,1
2321,-0.661126602,-0.245550354,0
2322,-0.084499463,0.749345559,1
2323,-0.381021162,-0.02173409,0
2324,0.502366768,0.087317275,1
2325,-0.107857073,1.318458399,0
2326,1.223089656,-0.528012948,1
2327,0.819428204,0.382419746,0
2328,0.505088571,0.389427473,0
2329,-0.188784095,-0.427813959,1
2330,1.677292223,0.090139682,0
2331,1.312613528,0.845719863,0
2332,-0.357690059,0.362463024,1
2333,-0.108540089,-0.331060628,1
2334,0.657017336,0.812603943,0
2335,-0.209260161,-0.005405438,1
2336,1.924381669,-0.403690517,0
2337,2.528607607,-0.002414574,1
2338,0.050810093,0.910223179,0
2339,1.733280255,-0.093423672,1
2340,-0.590020829,0.62829672,0
2341,0.307846849,0.289007318,0
2342,0.677089955,0.346065038,0
2343,-0.167438553,-0.229122464,1
2344,-1.01677708,0.251336165,0
2345,0.690938814,0.106575236,1
2346,0.122511706,1.044223586,0
2347,0.749507712,1.214960025,0
2348,0.965686562,0.089913201,0
2349,0.266361158,-1.043325805,1
2350,-0.012621284,0.123985135,0
2351,-0.620359635,0.199479839,0
2352,2.037105021,0.648704239,1
2353,0.950282271,0.718392296,1
2354,0.269611326,1.656663942,0
2355,1.531796851,-0.401079263,1
2356,0.723091803,-0.953613003,1
2357,0.379720942,0.816256813,0
2358,-0.685768801,0.892032984,0
2359,0.981312314,-0.48869706,1
2360,0.567108134,0.039450226,1
2361,-0.383766701,0.716962173,0
2362,0.787920904,0.121587447,0
2363,-2.006803302,0.395811947,0
2364,0.444499723,0.476209223,0
2365,-0.816029706,-0.118417299,1
2366,0.783356616,-0.448385738,1
2367,0.715538544,-0.838047032,1
2368,0.961830189,1.52954516,0
2369,0.747072063,-0.250606159,1
2370,0.465385888,-1.38540711,1
2371,0.792074075,0.741514907,1
2372,1.344574635,0.401959029,0
2373,-0.060381794,1.703172914,0
2374,1.168964059,-0.859790915,1
2375,0.750921815,0.603793342,0
2376,-1.060613233,0.499186843,0
2377,1.22506205,-0.095191126,0
2378,1.424702334,-0.176281479,1
2379,-0.553081932,0.609122431,0
2380,0.581146476,0.40153576,1
2381,-1.14691146,0.596295929,0
2382,0.681608812,0.27298246,0
2383,0.214072132,0.497298222,1
2384,-0.2002237,1.01621092,0
2385,0.636978022,1.252491685,0
2386,-0.190870675,1.700276432,0
2387,-0.272852634,0.460791865,0
2388,0.488256342,0.110750579,1
2389,0.689788161,0.796527647,0
2390,-0.266996459,0.286392627,0
2391,-1.008655116,0.157107182,0
2392,-1.188224622,-0.361243289,0
2393,0.407910659,1.294929821,0
2394,1.12169714,-1.103123596,1
2395,-0.14514956,-0.139176726,1
2396,1.087307632,0.405552517,0
2397,1.824172408,0.705381507,0
2398,0.297639213,0.830108272,0
2399,0.138574367,1.296945782,0
2400,-0.22456734,0.239640633,1
2401,-0.37546255,0.836082647,0
2402,2.420273766,0.377386745,1
2403,1.289246866,-0.699019914,1
2404,-0.574302811,-0.079657386,1
2405,-0.383534754,0.58449717,1
2406,-0.194289755,-0.965270072,1
2407,-0.046224704,0.529384487,0
2408,1.658129306,-0.235424032,0
2409,0.765666974,0.338119994,0
2410,0.373295053,-0.774410936,1
2411,-0.53764562,1.803424151,0
2412,-0.015999157,0.035499638,1
2413,0.591570857,0.494911431,0
2414,-0.269111238,1.207971873,0
2415,-0.129996599,-0.276947812,1
2416,0.936918557,-0.748061205,1
2417,-0.389791936,0.262027126,1
2418,2.031313378,0.374301219,1
2419,2.401179429,0.328061549,1
2420,-0.722900357,0.7198018,0
2421,1.390110247,-1.504470854,1
2422,1.770260254,0.813248796,1
2423,1.146544604,-0.311910441,1
2424,0.335771669,0.792121901,0
2425,-0.452304398,0.593113101,0
2426,0.720039264,0.443183062,0
2427,0.203671252,0.47622449,0
2428,0.020677443,-0.157468717,1
2429,-1.088680597,0.483350808,0
2430,-0.320891961,0.574455605,0
2431,0.662927812,0.562634128,0
2432,-0.761247017,0.130576535,1
2433,0.316452005,-0.06325283,1
2434,0.437043792,-0.302790225,1
2435,-0.182095797,0.171244829,0
2436,1.88325564,0.58763254,1
2437,0.869213754,0.917398951,0
2438,0.374542934,0.79384551,0
2439,0.989536577,0.044382657,1
2440,0.459773123,0.115942979,0
2441,0.667284003,0.335431623,1
2442,1.015709895,0.927747688,0
2443,-0.889721944,0.839308028,0
2444,1.176145763,-0.677413926,1
2445,0.097463933,0.646943132,0
2446,-0.698217675,1.82664521,0
2447,-0.666886611,2.218478202,0
2448,1.172309722,-0.703223512,1
2449,-0.333151882,0.074904961,1
2450,0.380156176,1.469726012,0
2451,1.009799322,1.047341707,0
2452,1.774848561,-0.266944252,1
2453,-0.806042664,0.412603004,0
2454,-0.674371912,0.207254744,0
2455,0.06235473,0.598659913,0
2456,0.57869372,0.546606341,0
2457,0.232466979,1.811031828,0
2458,0.601310451,-0.037978968,1
2459,1.912958414,-0.049160732,1
2460,-0.996419841,-0.49837064,0
2461,-0.548836326,-0.593822424,1
2462,-0.582732035,0.508123286,0
2463,0.419701033,2.083523326,0
2464,0.627506228,-0.656547231,1
2465,0.589956106,-0.058626436,0
2466,0.952326895,0.332862289,1
2467,1.78103847,0.009274667,1
2468,0.388523584,-0.524017156,1
2469,0.978409315,-0.169759746,1
2470,2.038253472,1.120773971,1
2471,0.635157456,1.373095994,0
2472,0.283836441,0.314058464,0
2473,1.168882093,-0.563618312,1
2474,0.479728064,-0.002384557,1
2475,0.254861325,1.453112643,0
2476,0.377181511,1.60623633,0
2477,-1.083923853,0.142649634,1
2478,0.61378787,0.647858212,0
2479,1.550863964,0.922208384,0
2480,0.571025393,-0.094119228,0
2481,-0.63037749,0.4225603,0
2482,0.878390671,1.201221276,0
2483,1.534138758,-1.06884111,1
2484,-0.474323719,0.045878306,1
2485,-0.174817658,1.622131155,0
2486,1.756504173,-0.799404667,1
2487,-0.649513863,0.216845685,1
2488,1.389099135,-0.659787128,1
2489,0.845102072,1.245000249,0
2490,1.383290362,0.592071,1
2491,-0.519880901,0.490913225,0
2492,0.723755767,0.692720197,0
2493,2.345790801,-0.868029135,1
2494,1.048850512,0.730373727,0
2495,2.579679841,0.334876844,1
2496,-1.453712859,0.283069509,0
2497,1.169884466,0.841520183,0
2498,2.010466926,0.762109309,0
2499,0.370101735,1.079629158,0
2500,-0.633368506,1.516782652,0
2501,2.035737177,0.36746375,0
2502,-0.344599827,1.466047351,0
2503,1.974643607,1.608751518,0
2504,0.302731546,-0.140735061,0
2505,1.49337041,0.174158124,1
2506,0.260827553,0.572160584,0
2507,-0.467202665,1.138481874,0
2508,0.927612463,-1.104212806,1
2509,-0.01183907,0.207958049,0
2510,0.110493155,-0.262576177,1
2511,1.039950702,-0.05024676,0
2512,0.722670452,-0.279548126,1
2513,0.699817544,1.089867352,0
2514,-0.357722172,-0.069030018,1
2515,2.533892498,0.258409819,1
2516,-0.152749289,-0.34892954,1
2517,1.776746213,-0.231995918,1
2518,0.736125841,-0.532485528,1
2519,-0.080005786,0.969593678,0
2520,0.798906114,1.080474636,0
2521,-0.850648292,0.652134238,0
2522,2.719305133,-0.106376832,0
2523,0.177248095,1.391475199,0
2524,1.974041013,-0.160320571,1
2525,-0.820011808,0.832245638,0
2526,-0.080913205,-0.667770787,1
2527,-0.044025868,0.699077487,0
2528,0.145034198,0.587608139,0
2529,2.206107324,0.102797877,1
2530,0.317916401,-0.191192936,0
2531,-1.126938833,0.685055982,0
2532,1.150403524,0.086620138,1
2533,-0.014935191,-0.123693129,1
2534,-0.363443943,0.693455923,0
2535,1.948705486,0.173353704,1
2536,1.068386377,-0.513260127,1
2537,0.807535255,-0.006585854,1
2538,0.497154808,-0.514098709,1
2539,-1.351638013,0.550777111,0
2540,1.45656801,0.308249776,0
2541,0.404393982,0.268532458,1
2542,1.300967286,0.393769804,0
2543,0.721955363,-0.266035581,1
2544,0.258604647,1.210286351,0
2545,1.248672159,0.705770826,1
2546,0.193913505,1.334686146,0
2547,0.724783213,-0.116107479,1
2548,1.8409875,-0.073235015,1
2549,0.711140503,0.996503987,0
2550,2.620471182,1.163166833,1
2551,-0.696301878,-0.732065183,1
2552,-1.058814773,1.128371458,0
2553,0.461803578,1.450595754,0
2554,1.895041818,-0.901902406,1
2555,2.371698936,-0.353421661,1
2556,-1.483837897,0.298497237,0
2557,-0.637750092,1.213017326,0
2558,1.06510597,-0.550657812,1
2559,-0.096914338,-0.520817315,1
2560,0.091226278,0.079132304,1
2561,0.334309856,-0.75092583,1
2562,2.2330484,0.252965124,1
2563,-1.395200903,1.032717452,0
2564,-0.830035708,0.600077436,0
2565,0.566759263,-0.846161144,1
2566,-0.10128214,1.205450981,1
2567,0.521665895,-0.736607574,1
2568,0.218179091,1.014864334,0
2569,1.303684689,0.829400415,0
2570,0.381178113,1.314919856,0
2571,-0.69582131,0.596204472,0
2572,0.152388195,-0.215752665,1
2573,-0.346905261,1.154958657,0
2574,-0.200104552,0.915676545,0
2575,-0.337594687,0.350029023,1
2576,0.736439039,0.818045165,0
2577,2.131828665,0.571836313,1
2578,0.144039541,-0.345219095,1
2579,2.114955957,-0.174460283,1
2580,0.858328015,0.100576026,1
2581,0.435143288,0.514828769,0
2582,0.360397606,0.314309663,1
2583,0.296794964,0.891710393,0
2584,0.262492148,0.261009804,1
2585,-0.670419133,1.48251524,0
